FIPS,Category,"Mortality Rate, 1980*","Mortality Rate, 1985*","Mortality Rate, 1990*","Mortality Rate, 1995*","Mortality Rate, 2000*","Mortality Rate, 2005*","Mortality Rate, 2010*","Mortality Rate, 2014*",2010 Population,CO 8-hr (ppm),Pb 3-mo (µg/m3),NO2 AM (ppb),NO2 1-hr (ppb),O3 8-hr (ppm),PM10 24-hr (µg/m3),PM2.5 Wtd AM (µg/m3),PM2.5 24-hr (µg/m3),SO2 1-hr (ppb)
18183,"Diarrhea, lower respiratory, and other common infectious diseases",31.41,33.05,34.87,36.65,34.73,32.67,30.6,31.9,33292.0,ND,ND,ND,ND,ND,ND,10,33,ND
18183,Maternal disorders,0.14,0.14,0.2,0.23,0.21,0.29,0.3,0.29,33292.0,ND,ND,ND,ND,ND,ND,10,33,ND
18183,Other non-communicable diseases,7.5,7.1,6.87,6.19,5.74,5.72,5.42,5.35,33292.0,ND,ND,ND,ND,ND,ND,10,33,ND
18183,Self-harm and interpersonal violence,15.73,15.65,16.05,16.74,14.4,15.72,16.55,17.42,33292.0,ND,ND,ND,ND,ND,ND,10,33,ND
18183,Neoplasms,210.04,214.18,216.65,224.61,216.5,209.04,200.69,203.8,33292.0,ND,ND,ND,ND,ND,ND,10,33,ND
18183,Transport injuries,31.09,28.17,27.09,25.93,23.8,22.87,19.29,18.83,33292.0,ND,ND,ND,ND,ND,ND,10,33,ND
18183,Neglected tropical diseases and malaria,0.03,0.02,0.02,0.02,0.02,0.04,0.03,0.03,33292.0,ND,ND,ND,ND,ND,ND,10,33,ND
19013,Neonatal disorders,7.88,5.56,5.01,3.76,3.74,3.63,3.18,2.88,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,HIV/AIDS and tuberculosis,0.77,1.02,4.22,6.54,1.94,1.53,0.99,0.8,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Musculoskeletal disorders,2.46,2.71,3.07,3.47,4.01,3.97,3.65,3.78,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,"Diabetes, urogenital, blood, and endocrine diseases",35.35,36.79,39.52,43.32,49.38,50.98,50.55,53.38,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Digestive diseases,19.28,19.65,19.68,19.46,19.39,18.83,18.19,18.54,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Chronic respiratory diseases,39.61,43.72,47.2,53.62,61.03,62.49,62.84,65.38,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Neurological disorders,92.19,93.39,93.44,87.65,94.36,93.57,100.29,91.93,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Cirrhosis and other chronic liver diseases,10.3,10.43,10.26,10.32,10.75,11.85,12.96,13.54,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Mental and substance use disorders,2.75,2.66,3.42,3.92,5.01,7.59,9.2,9.66,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,"Forces of nature, war, and legal intervention",0.15,0.17,0.22,0.12,0.14,0.75,0.15,0.05,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Unintentional injuries,20.05,18.78,19.18,18.83,19.68,20.18,21.95,22.84,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Nutritional deficiencies,1.94,1.79,1.95,1.85,1.97,1.42,1.17,1.15,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,"Other communicable, maternal, neonatal, and nutritional diseases",1.19,1.32,1.79,2.21,2.44,1.59,1.12,1.1,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Cardiovascular diseases,482.37,444.68,399.67,368.49,332.54,286.79,244.74,251.98,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,"Diarrhea, lower respiratory, and other common infectious diseases",27.71,26.23,27.69,26.96,26.12,23.2,23.34,24.55,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Maternal disorders,0.16,0.15,0.22,0.23,0.22,0.3,0.32,0.31,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Other non-communicable diseases,8.21,8.0,7.77,6.9,6.49,6.39,6.03,5.98,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Self-harm and interpersonal violence,15.58,14.97,15.31,14.26,13.17,13.52,14.12,14.62,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Neoplasms,227.77,227.97,225.44,226.1,215.08,203.24,195.51,197.86,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Transport injuries,19.23,16.44,16.66,15.56,14.4,14.2,11.97,11.57,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19013,Neglected tropical diseases and malaria,0.03,0.03,0.02,0.02,0.03,0.05,0.05,0.05,131090.0,ND,ND,ND,ND,ND,ND,9.5,25,ND
19017,Neonatal disorders,5.03,3.55,3.09,2.33,2.25,2.19,1.8,1.56,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,HIV/AIDS and tuberculosis,0.44,0.56,2.42,3.94,0.97,0.74,0.42,0.33,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Musculoskeletal disorders,2.12,2.24,2.42,2.78,3.21,3.11,2.82,2.82,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,"Diabetes, urogenital, blood, and endocrine diseases",30.28,29.91,30.12,32.42,34.14,34.42,32.44,31.91,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Digestive diseases,15.51,15.4,14.89,14.81,14.51,14.01,13.24,13.11,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Chronic respiratory diseases,29.04,30.39,31.81,34.91,38.18,38.26,37.53,37.81,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Neurological disorders,109.94,102.06,98.9,96.51,94.24,91.21,89.14,82.3,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Cirrhosis and other chronic liver diseases,9.8,9.45,8.98,8.85,8.91,9.57,10.02,10.15,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Mental and substance use disorders,1.6,1.61,1.82,2.15,2.62,3.82,4.3,4.45,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,"Forces of nature, war, and legal intervention",0.21,0.22,0.19,0.17,0.18,0.96,0.21,0.05,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Unintentional injuries,17.66,16.49,16.05,15.63,15.55,16.31,17.03,17.21,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Nutritional deficiencies,1.75,1.71,1.63,1.72,1.78,1.25,1.0,0.95,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,"Other communicable, maternal, neonatal, and nutritional diseases",1.05,1.17,1.59,2.04,1.98,1.29,0.86,0.83,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Cardiovascular diseases,437.59,407.03,364.07,345.14,314.5,276.33,246.86,242.07,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,"Diarrhea, lower respiratory, and other common infectious diseases",28.53,27.15,28.12,27.44,24.9,22.18,20.17,19.52,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Maternal disorders,0.14,0.13,0.18,0.21,0.17,0.22,0.2,0.19,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Other non-communicable diseases,6.72,6.33,6.09,5.5,5.11,5.0,4.65,4.57,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Self-harm and interpersonal violence,12.26,11.81,12.32,11.82,10.55,11.12,11.44,11.68,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Neoplasms,190.23,185.91,182.23,183.74,173.67,163.22,155.13,154.1,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Transport injuries,21.67,18.75,18.63,17.38,16.29,15.36,13.19,12.65,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19017,Neglected tropical diseases and malaria,0.03,0.03,0.02,0.02,0.02,0.04,0.04,0.04,24276.0,ND,ND,ND,ND,0.078,ND,IN,IN,ND
19033,Neonatal disorders,6.45,4.68,4.07,3.08,2.91,2.86,2.3,2.07,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,HIV/AIDS and tuberculosis,0.51,0.73,3.56,5.67,1.4,1.07,0.6,0.49,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Musculoskeletal disorders,2.52,2.71,2.99,3.45,3.92,3.82,3.44,3.58,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,"Diabetes, urogenital, blood, and endocrine diseases",25.61,28.0,30.4,35.93,41.4,45.01,44.31,50.22,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Digestive diseases,16.79,16.78,16.49,16.6,16.28,15.82,15.07,15.43,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Chronic respiratory diseases,35.46,38.17,40.65,46.65,52.47,54.02,52.89,55.54,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Neurological disorders,92.79,95.29,92.47,94.39,105.19,104.93,96.89,91.08,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Cirrhosis and other chronic liver diseases,13.07,12.45,11.76,11.68,11.89,12.75,13.25,13.62,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Mental and substance use disorders,2.21,2.46,2.85,3.47,4.78,6.95,8.22,10.67,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,"Forces of nature, war, and legal intervention",0.2,0.22,0.2,0.26,0.18,1.03,0.24,0.06,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Unintentional injuries,18.52,18.09,17.38,18.77,20.18,22.77,23.84,27.28,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Nutritional deficiencies,1.3,1.24,1.18,1.24,1.13,0.8,0.63,0.61,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,"Other communicable, maternal, neonatal, and nutritional diseases",1.18,1.35,1.83,2.41,2.34,1.55,1.02,1.0,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Cardiovascular diseases,434.7,407.34,379.62,371.04,341.18,306.59,266.55,281.55,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,"Diarrhea, lower respiratory, and other common infectious diseases",43.46,41.66,41.05,39.66,34.12,28.58,24.4,25.03,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Maternal disorders,0.17,0.16,0.22,0.25,0.19,0.24,0.22,0.2,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Other non-communicable diseases,7.51,7.29,7.33,6.78,6.49,6.61,6.2,6.23,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Self-harm and interpersonal violence,14.14,14.57,14.96,15.63,14.89,16.47,17.01,18.62,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Neoplasms,210.99,209.35,208.3,213.0,203.66,196.25,185.55,190.61,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Transport injuries,20.65,18.08,17.28,17.39,17.07,17.36,14.57,15.15,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19033,Neglected tropical diseases and malaria,0.03,0.03,0.03,0.02,0.03,0.05,0.04,0.04,44151.0,ND,ND,ND,ND,ND,62,IN,IN,ND
19045,Neonatal disorders,6.2,4.59,3.91,2.95,2.79,2.84,2.39,2.1,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,HIV/AIDS and tuberculosis,0.47,0.66,2.97,4.95,1.28,1.02,0.61,0.52,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Musculoskeletal disorders,2.27,2.38,2.6,2.86,3.14,3.04,2.71,2.71,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,"Diabetes, urogenital, blood, and endocrine diseases",36.67,37.83,40.92,43.33,45.83,49.19,48.96,49.39,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Digestive diseases,21.41,21.1,20.83,20.07,19.13,18.77,17.59,17.3,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Chronic respiratory diseases,38.98,40.67,43.29,47.3,50.64,52.42,50.45,51.26,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Neurological disorders,81.01,78.59,77.95,77.31,77.8,81.28,83.33,85.44,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Cirrhosis and other chronic liver diseases,11.46,11.01,10.62,10.27,10.2,11.17,11.79,12.06,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Mental and substance use disorders,1.78,1.68,2.08,2.42,3.12,4.95,5.87,6.26,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,"Forces of nature, war, and legal intervention",0.16,0.17,0.14,0.13,0.12,0.69,0.14,0.03,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Unintentional injuries,20.12,19.26,18.24,18.37,17.72,19.84,20.62,21.07,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Nutritional deficiencies,1.82,1.76,1.63,1.67,1.54,1.08,0.87,0.86,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,"Other communicable, maternal, neonatal, and nutritional diseases",1.08,1.27,1.79,2.34,2.26,1.5,1.03,1.05,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Cardiovascular diseases,500.89,468.4,438.37,424.4,401.93,363.62,330.69,328.32,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,"Diarrhea, lower respiratory, and other common infectious diseases",38.26,38.58,37.45,35.79,29.8,28.18,25.66,24.83,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Maternal disorders,0.16,0.15,0.22,0.24,0.2,0.27,0.27,0.26,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Other non-communicable diseases,8.55,8.04,8.15,7.29,6.92,6.88,6.56,6.55,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Self-harm and interpersonal violence,16.79,17.1,17.72,17.74,15.37,17.33,17.92,18.3,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Neoplasms,232.96,229.59,232.35,229.04,217.29,212.91,204.44,203.61,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Transport injuries,26.42,23.16,22.37,21.03,19.12,19.49,15.86,14.62,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19045,Neglected tropical diseases and malaria,0.03,0.03,0.02,0.02,0.02,0.04,0.04,0.04,49116.0,ND,ND,ND,ND,0.078,ND,10.3,26,17
19055,Neonatal disorders,6.03,4.33,3.67,2.75,2.58,2.48,2.02,1.77,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,HIV/AIDS and tuberculosis,0.47,0.62,2.85,4.52,1.1,0.82,0.46,0.37,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Musculoskeletal disorders,2.63,2.82,3.08,3.53,3.94,3.74,3.33,3.35,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,"Diabetes, urogenital, blood, and endocrine diseases",33.72,35.49,38.08,42.3,47.22,49.78,46.74,49.42,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Digestive diseases,18.17,18.06,17.42,17.22,16.51,15.78,14.65,14.64,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Chronic respiratory diseases,32.48,34.86,37.17,41.34,45.36,46.39,45.16,46.03,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Neurological disorders,85.9,87.59,90.1,89.52,88.46,89.87,87.16,87.53,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Cirrhosis and other chronic liver diseases,10.46,10.19,9.56,9.39,9.32,9.8,10.15,10.2,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Mental and substance use disorders,1.85,1.87,2.19,2.49,3.15,4.4,5.2,5.26,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,"Forces of nature, war, and legal intervention",0.21,0.2,0.18,0.15,0.15,0.81,0.17,0.04,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Unintentional injuries,22.07,20.53,19.1,18.91,19.04,20.3,21.04,21.81,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Nutritional deficiencies,2.89,2.74,2.6,2.61,2.25,1.55,1.15,1.06,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,"Other communicable, maternal, neonatal, and nutritional diseases",1.11,1.24,1.67,2.21,2.08,1.32,0.87,0.82,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Cardiovascular diseases,483.56,437.95,376.7,346.58,306.96,257.09,216.33,216.31,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,"Diarrhea, lower respiratory, and other common infectious diseases",34.24,33.38,34.53,33.68,28.91,25.63,21.8,22.52,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Maternal disorders,0.15,0.13,0.18,0.21,0.16,0.2,0.19,0.18,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Other non-communicable diseases,7.64,7.15,6.77,6.06,5.58,5.4,5.07,4.96,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Self-harm and interpersonal violence,12.91,12.7,12.88,12.74,11.12,11.68,12.13,12.18,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Neoplasms,208.58,208.57,205.52,206.66,196.4,187.03,175.0,177.34,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Transport injuries,26.17,23.27,22.3,21.05,20.64,19.93,16.73,16.28,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19055,Neglected tropical diseases and malaria,0.03,0.03,0.03,0.02,0.03,0.05,0.04,0.04,17764.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Neonatal disorders,7.53,5.48,4.64,3.48,3.38,3.28,2.65,2.38,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,HIV/AIDS and tuberculosis,0.43,0.57,2.64,4.31,1.03,0.78,0.46,0.38,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Musculoskeletal disorders,2.89,3.14,3.48,4.1,4.8,4.7,4.32,4.47,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,"Diabetes, urogenital, blood, and endocrine diseases",39.68,42.32,45.63,53.59,62.73,68.48,68.73,74.08,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Digestive diseases,18.59,18.87,18.62,19.13,19.22,19.1,18.43,18.82,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Chronic respiratory diseases,32.36,34.12,35.36,39.56,44.02,45.84,45.56,47.62,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Neurological disorders,99.65,98.19,96.03,96.56,98.84,92.24,92.63,90.54,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Cirrhosis and other chronic liver diseases,12.1,11.7,11.24,11.04,11.32,12.39,13.3,13.88,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Mental and substance use disorders,2.49,2.5,2.92,3.37,4.03,5.78,6.62,6.93,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,"Forces of nature, war, and legal intervention",0.21,0.25,0.19,0.15,0.16,0.9,0.19,0.04,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Unintentional injuries,22.38,21.46,20.45,21.18,21.86,23.93,24.69,25.42,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Nutritional deficiencies,1.44,1.37,1.27,1.32,1.27,0.87,0.7,0.67,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,"Other communicable, maternal, neonatal, and nutritional diseases",1.22,1.41,2.0,2.65,2.52,1.65,1.13,1.14,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Cardiovascular diseases,446.68,409.39,360.01,339.3,317.63,278.45,245.19,244.37,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,"Diarrhea, lower respiratory, and other common infectious diseases",45.33,42.44,40.39,38.16,34.0,29.23,24.24,24.56,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Maternal disorders,0.17,0.16,0.23,0.27,0.22,0.27,0.25,0.23,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Other non-communicable diseases,7.2,6.98,6.95,6.38,6.11,6.09,5.89,5.83,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Self-harm and interpersonal violence,13.75,13.25,13.89,13.85,12.37,13.45,13.95,14.84,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Neoplasms,205.93,205.44,204.53,208.89,201.61,195.42,186.24,189.41,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Transport injuries,26.57,24.4,23.36,23.22,22.21,22.44,19.49,19.13,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19063,Neglected tropical diseases and malaria,0.04,0.04,0.04,0.03,0.04,0.07,0.07,0.07,10302.0,ND,ND,ND,ND,ND,ND,IN,IN,ND
19085,Neonatal disorders,6.33,4.78,4.06,3.12,3.05,3.05,2.56,2.28,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,HIV/AIDS and tuberculosis,0.44,0.63,2.9,5.06,1.31,1.04,0.64,0.52,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Musculoskeletal disorders,2.46,2.63,2.9,3.26,3.62,3.5,3.03,3.0,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,"Diabetes, urogenital, blood, and endocrine diseases",33.11,36.57,41.17,47.56,54.92,60.1,61.16,64.49,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Digestive diseases,18.27,18.65,18.67,18.65,18.16,17.83,16.67,16.5,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Chronic respiratory diseases,38.55,42.72,47.18,55.04,62.52,66.9,67.86,70.31,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Neurological disorders,68.88,76.43,84.84,95.39,104.92,118.2,135.89,139.35,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Cirrhosis and other chronic liver diseases,11.95,11.66,11.19,11.04,11.19,12.16,12.71,13.06,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Mental and substance use disorders,1.95,2.11,2.63,3.2,3.98,5.96,7.53,8.24,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,"Forces of nature, war, and legal intervention",0.27,0.3,0.24,0.21,0.2,1.6,0.23,0.05,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Unintentional injuries,25.46,24.65,23.63,23.03,23.1,25.12,25.97,25.96,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Nutritional deficiencies,1.37,1.44,1.42,1.55,1.61,1.23,1.07,1.09,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,"Other communicable, maternal, neonatal, and nutritional diseases",1.27,1.5,2.02,2.61,2.5,1.64,1.08,1.07,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Cardiovascular diseases,536.48,502.06,443.31,413.53,376.69,324.15,274.42,259.76,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,"Diarrhea, lower respiratory, and other common infectious diseases",29.5,29.65,30.31,29.95,26.86,24.28,22.18,21.42,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Maternal disorders,0.17,0.16,0.23,0.27,0.23,0.3,0.29,0.29,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Other non-communicable diseases,7.63,7.33,7.23,6.52,6.06,6.08,5.69,5.73,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Self-harm and interpersonal violence,15.2,15.31,15.75,15.9,13.86,15.04,15.62,16.28,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Neoplasms,208.64,214.71,222.44,229.56,224.94,221.67,215.25,219.05,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Transport injuries,33.58,30.98,31.84,31.34,30.87,32.3,28.52,28.15,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19085,Neglected tropical diseases and malaria,0.04,0.04,0.04,0.03,0.04,0.08,0.08,0.08,14928.0,ND,ND,ND,ND,0.077,ND,ND,ND,ND
19103,Neonatal disorders,7.45,5.55,4.53,3.48,3.28,3.18,2.63,2.25,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,HIV/AIDS and tuberculosis,0.79,1.07,4.04,6.9,1.91,1.54,1.02,0.85,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Musculoskeletal disorders,2.77,2.94,3.08,3.55,3.99,3.85,3.44,3.43,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,"Diabetes, urogenital, blood, and endocrine diseases",33.09,33.46,33.25,36.28,38.07,38.0,34.84,35.75,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Digestive diseases,17.61,17.71,16.61,16.75,16.15,15.62,14.81,14.54,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Chronic respiratory diseases,35.12,37.12,37.79,42.55,45.67,45.59,43.41,42.53,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Neurological disorders,111.55,109.07,103.47,98.92,99.9,99.3,87.72,93.76,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Cirrhosis and other chronic liver diseases,9.82,9.43,8.69,8.34,8.24,8.77,9.33,9.15,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Mental and substance use disorders,2.02,2.02,2.35,2.96,4.38,5.95,6.87,8.25,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,"Forces of nature, war, and legal intervention",0.14,0.14,0.12,0.11,0.1,0.61,0.17,0.03,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Unintentional injuries,17.47,17.23,16.61,16.87,17.39,18.73,19.24,20.54,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Nutritional deficiencies,2.31,2.16,1.84,2.01,1.64,1.2,0.92,0.84,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,"Other communicable, maternal, neonatal, and nutritional diseases",1.25,1.37,1.66,2.16,2.18,1.52,1.03,0.99,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Cardiovascular diseases,384.97,364.38,309.91,292.39,264.09,228.51,202.94,196.88,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,"Diarrhea, lower respiratory, and other common infectious diseases",34.5,34.83,31.83,30.89,28.53,24.72,21.21,20.55,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Maternal disorders,0.13,0.12,0.15,0.17,0.15,0.2,0.19,0.18,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
19103,Other non-communicable diseases,7.03,6.69,6.35,5.72,5.28,5.18,4.87,4.72,130882.0,ND,ND,ND,ND,ND,ND,9.7,25,ND
